 ;Variables en supervision;;;;;;;;;;;;;;;Tests Variables Supervision J-10;;;;;;Tests Variables Supervision Migration SEMERU;;;;;;Recettes Variables Supervision MOE/Client;;;;;;;Tests Variables IHM;;;;;;Tests Variables Archivage;;;;;;Description Variables en supervision;;;;;;;;;;;;;;;;;;;;;   ;"DOUBLON A VERIFIER
65;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;U1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.U1.TM.P01;51;TENSIONS COMPOSEES (U1);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36965;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4885;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;U2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.U2.TM.P01;51;TENSIONS COMPOSEES (U2);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36966;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4886;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;U3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.U3.TM.P01;51;TENSIONS COMPOSEES (U3);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36967;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4887;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;S1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.S1.TM.P01;51;PUISSANCE APPARENTE  PHASE 1 (KVA) ONDULEUR CLIMATISATION R709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kVA;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36968;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5120;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;S2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.S2.TM.P01;51;PUISSANCE APPARENTE  PHASE 2 (KVA) ONDULEUR CLIMATISATION R709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kVA;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36969;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5121;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;S3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.S3.TM.P01;51;PUISSANCE APPARENTE  PHASE 3 (KVA) ONDULEUR CLIMATISATION R709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kVA;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36970;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5122;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;MN_;DC1;E;HQ;1MC;OND___;BAT_____;NV0R709A;U1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT_____.NV0R709A.U1.TM.P01;51;TENSIONS BATTERIES (V) ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36971;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5641;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;MN_;DC1;E;HQ;1MC;OND___;BAT_____;NV0R709A;OF;TS;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT_____.NV0R709A.OF.TS.P01;51;POSITION DISJONCTEUR BATTERIES;NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Nouveau livellé = DISJONCTEUR;;;;;;;;;;;;;;;;;;;;;;TS;FERME;OUVERT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.13;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW3.0;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;MN_;DC1;E;HQ;1MC;OND___;________;NV0R709A;WD;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.________.NV0R709A.WD.TA.P01;51;DEF COMMUNICATION LT R709A VOIE 1 UPS SCHNEIDER POMPES;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW801.0;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;MN_;DC1;E;HQ;_M6;TDI007;INT_____;NV0R608B;OF;TS;P01;;MN_.DC1.E.HQ._M6.TDI007.INT_____.NV0R608B.OF.TS.P01;51;TDHQ 7 S6 - POSITION INTERRUPTEUR ARRIVEE IG R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.1;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.1C;;Bornier WAGO HE10;Blanc;Ciel;802;SYT;XE1;2;;;;;;;;;;;;;;;;;;;;;;;;;;
75;MN_;DC1;E;HQ;_M6;TDI007;DISQM1__;NV0R608B;OF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DISQM1__.NV0R608B.OF.TA.P01;51;TDHQ 7 S6 QM1 COL1 - DEFAUT POSITION FERMEE DISJONCTEUR MAINTENANCE R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.2;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.2C;;Bornier WAGO HE10;Bleu foncé;Ciel;804;SYT;XE1;3;;;;;;;;;;;;;;;;;;;;;;;;;;
76;MN_;DC1;E;HQ;_M6;TDI007;DISQM1__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DISQM1__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QM1 COL1 - DEFAUT DISJONCTEUR MAINTENANCE R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.3;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.3C;;Bornier WAGO HE10;Jaune;Ciel;806;SYT;XE1;4;;;;;;;;;;;;;;;;;;;;;;;;;;
77;MN_;DC1;E;HQ;_M6;TDI007;DIS003__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS003__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF003/004 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.5;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.5C;;Bornier WAGO HE10;Noir;Ciel;810;SYT;XE1;6;;;;;;;;;;;;;;;;;;;;;;;;;;
78;MN_;DC1;E;HQ;_M6;TDI007;DIS005__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS005__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF005/006 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.6;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.6C;;Bornier WAGO HE10;Rouge;Ciel;812;SYT;XE1;7;;;;;;;;;;;;;;;;;;;;;;;;;;
79;MN_;DC1;E;HQ;_M6;TDI007;DIS007__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS007__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF007/008 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.7;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.7C;;Bornier WAGO HE10;Vert;Ciel;814;SYT;XE1;8;;;;;;;;;;;;;;;;;;;;;;;;;;
80;MN_;DC1;E;HQ;_M6;TDI007;DIS001__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS001__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF001/002 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.4;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;0.4C;;Bornier WAGO HE10;Marron;Ciel;808;SYT;XE1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
81;MN_;DC1;E;HQ;_M6;TDI007;DIS011__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS011__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF011/012 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.9;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.1C;;Bornier WAGO HE10;Bleu foncé;Gris;818;SYT;XE1;10;;;;;;;;;;;;;;;;;;;;;;;;;;
82;MN_;DC1;E;HQ;_M6;TDI007;DIS013__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS013__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF013/014 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.10;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.2C;;Bornier WAGO HE10;Jaune;Gris;820;SYT;XE1;11;;;;;;;;;;;;;;;;;;;;;;;;;;
83;MN_;DC1;E;HQ;_M6;TDI007;DISQM2__;NV0R608B;OF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DISQM2__.NV0R608B.OF.TA.P01;51;TDHQ 7 S6 QM2 COL2 - DEFAUT POSITION FERMEE DISJONCTEUR MAINTENANCE R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.11;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.3C;;Bornier WAGO HE10;Ciel;Blanc;822;SYT;XE1;12;;;;;;;;;;;;;;;;;;;;;;;;;;
84;MN_;DC1;E;HQ;_M6;TDI007;DIS009__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS009__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF009/010 COL1 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.8;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.0C;;Bornier WAGO HE10;Blanc;Gris;816;SYT;XE1;9;;;;;;;;;;;;;;;;;;;;;;;;;;
85;MN_;DC1;E;HQ;_M6;TDI007;DIS015__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS015__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF015/016 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.13;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.5C;;Bornier WAGO HE10;Jaune;Ciel;902;SYT;XE1;14;;;;;;;;;;;;;;;;;;;;;;;;;;
86;MN_;DC1;E;HQ;_M6;TDI007;DIS017__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS017__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF017/018 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.14;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.6C;;Bornier WAGO HE10;Marron;Ciel;904;SYT;XE1;15;;;;;;;;;;;;;;;;;;;;;;;;;;
87;MN_;DC1;E;HQ;_M6;TDI007;DIS019__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS019__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF019/020 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.15;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.7C;;Bornier WAGO HE10;Noir;Ciel;906;SYT;XE1;16;;;;;;;;;;;;;;;;;;;;;;;;;;
88;MN_;DC1;E;HQ;_M6;TDI007;DISQM2__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DISQM2__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QM2 COL2 - DEFAUT DISJONCTEUR MAINTENANCE R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1501.12;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;0.1;1.4C;;Bornier WAGO HE10;Bleu foncé;Ciel;900;SYT;XE1;13;;;;;;;;;;;;;;;;;;;;;;;;;;
89;MN_;DC1;E;HQ;_M6;TDI007;DIS023__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS023__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF023/024 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.1;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.1C;;Bornier WAGO HE10;Vert;Ciel;910;SYT;XE1;18;;;;;;;;;;;;;;;;;;;;;;;;;;
90;MN_;DC1;E;HQ;_M6;TDI007;DIS025__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS025__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF025/026 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.2;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.2C;;Bornier WAGO HE10;Blanc;Gris;912;SYT;XE1;19;;;;;;;;;;;;;;;;;;;;;;;;;;
91;MN_;DC1;E;HQ;_M6;TDI007;DIS027__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS027__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF027/028 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.3;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.3C;;Bornier WAGO HE10;Bleu foncé;Gris;914;SYT;XE1;20;;;;;;;;;;;;;;;;;;;;;;;;;;
92;MN_;DC1;E;HQ;_M6;TDI007;DIS021__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS021__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF021/022 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.0;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.0C;;Bornier WAGO HE10;Rouge;Ciel;908;SYT;XE1;17;;;;;;;;;;;;;;;;;;;;;;;;;;
93;MN_;DC1;E;HQ;_M6;TDI007;DIS031__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS031__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF031/032 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.5;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.5C;;Bornier WAGO HE10;Marron;Gris;918;SYT;XE1;22;;;;;;;;;;;;;;;;;;;;;;;;;;
94;MN_;DC1;E;HQ;_M6;TDI007;DIS033__;NV0R608B;DF;TA;P01;;MN_.DC1.E.HQ._M6.TDI007.DIS033__.NV0R608B.DF.TA.P01;51;TDHQ 7 S6 QF033/034 COL2 - SYNTHESE DEFAUT DISJONCTEUR  R608B;OK;08/06/2026;WMA;;;;OK;08/07/2026;WMA/DAL/KELCH/JRO;;;;OK;08/07/2026;WMA/DAL/HERY/JB;Testé via shunt / ouverture couteau bornier HE10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW1502.6;;;;;;R608B;SWI-MN-R608B;;;;;;;;;;;;;;;;;;;;;API-R608B-1902;;1.1;0.6C;;Bornier WAGO HE10;Noir;Gris;920;SYT;XE1;23;;;;;;;;;;;;;;;;;;;;;;;;;;
